KO,Bsal_1_15,Bsal_1_29,Bsal_2_15,Bsal_2_29,Bsal_3_15,Bsal_4_15,Bsal_4_29,
K04075,311,547,93,138,47,48,113,
K01284,673,1109,86,262,91,71,183,
K09858,42,7,6,2,4,1,0,
K03775,26,40,8,3,3,1,10,
K03547,195,95,8,19,15,5,15,
K03546,246,147,34,34,25,27,29,
K18574,229,70,33,12,23,23,19,
K15777,0,0,0,0,0,0,0,
K01745,205,373,15,59,29,21,71,
K03829,0,0,0,0,0,0,0,
K03703,573,883,282,137,84,138,102,
K01969,483,496,47,126,71,42,70,
K09760,79,33,14,7,15,5,6,
K02483,165,265,59,29,30,22,41,
K15725,155,20,1,2,18,3,3,
K15727,98,9,2,5,18,4,3,
K15726,433,64,4,15,65,3,10,
K09780,0,0,0,0,0,0,0,
K00763,1002,3582,92,645,175,80,647,
K04047,259,1158,143,124,29,47,153,
K02950,794,401,45,96,52,60,95,
K02992,1226,380,78,106,58,168,109,
K02355,9515,3174,611,806,530,1208,677,
K02946,1034,411,127,66,56,99,72,
K16089,616,96,58,30,55,27,23,
K01873,817,992,130,165,140,97,182,
K07461,66,103,21,34,13,38,19,
K00852,604,810,60,210,96,46,168,
K06950,271,379,173,46,44,40,45,
K00525,230,215,48,106,45,33,60,
K02003,93,126,1,41,11,11,20,
K02004,328,305,16,171,43,11,64,
K02004,262,255,15,93,24,11,57,
K02005,312,308,11,118,46,12,80,
K22124,249,195,45,19,30,31,69,
K03892,64,91,43,16,7,8,14,
K03741,124,43,0,11,27,1,4,
K00600,1161,943,213,231,126,131,176,
K03565,30,17,7,6,3,2,1,
K07107,0,0,0,0,0,0,0,
K01990,135,12,10,3,9,6,0,
K07263,650,659,96,165,80,34,123,
K07003,229,223,48,66,35,32,52,
K16568,333,86,9,36,44,9,27,
K22580,286,27,2,6,22,5,5,
K03286,176,103,35,36,17,10,24,
K03307,189,15,3,6,26,3,1,
K06889,236,288,42,53,40,26,52,
K07705,118,44,18,13,15,10,11,
K00355,68,52,11,5,6,0,9,
K08726,82,5,0,1,5,0,1,
K06949,205,48,7,11,16,1,8,
K03824,4,2,0,0,0,0,0,
K03322,595,417,17,124,75,30,104,
K03687,306,3632,55,1192,24,32,760,
K03686,550,3386,44,2029,58,99,1235,
K09781,20,0,0,1,0,0,0,
K03975,0,0,0,0,0,0,0,
K02836,265,485,40,66,36,35,99,
K01990,48,41,1,22,2,0,13,
K12267,21,44,10,5,4,3,9,
K21741,359,881,92,147,39,20,207,
K03088,47,51,5,22,4,14,12,
K01872,700,296,99,82,61,91,81,
K00428,185,3,2,0,18,1,2,
K19701,49,38,6,14,7,4,10,
K01754,259,114,94,120,18,237,21,
K00053,263,105,19,203,43,45,37,
K01652,350,138,4,128,29,33,46,
K01653,0,0,0,0,0,0,0,
K01687,732,410,14,257,91,66,114,
K00826,315,153,19,78,34,32,25,
K00796,161,25,9,29,12,12,9,
K01354,668,585,158,196,72,78,171,
K01803,292,549,39,122,38,46,96,
K02316,1220,11696,274,2037,137,194,1804,
K01358,0,0,0,0,0,0,0,
K06925,76,46,10,8,2,6,9,
K00259,391,523,29,121,36,23,116,
K03455,421,41,6,16,42,8,17,
K20483,90,1125,46,175,18,28,118,
K01417,0,0,0,0,0,0,0,
K02945,519,797,70,279,48,38,166,
K01053,15,14,2,6,2,1,5,
K02574,0,0,0,0,0,0,0,
K18954,0,0,0,0,0,0,0,
K06182,298,786,23,203,44,15,146,
K03177,194,58,14,30,34,2,10,
K06153,98,45,8,18,10,6,14,
K09811,87,36,0,12,8,3,2,
K02528,0,0,0,0,0,0,0,
K00318,470,311,156,114,49,66,88,
K03701,646,174,68,79,49,52,58,
K02469,876,1211,259,472,103,163,343,
K01661,210,160,46,55,29,24,32,
K02867,1601,509,74,95,124,154,81,
K02863,2772,800,194,150,149,386,161,
K02864,2099,634,235,108,131,335,125,
K02935,1125,330,174,65,61,147,43,
K03043,5209,8821,337,2131,527,947,1918,
K03046,3877,8246,381,2111,427,658,1666,
K06867,55,3,1,1,3,2,3,
K01489,105,140,57,22,13,19,22,
K00864,136,280,1,88,16,2,56,
K02440,0,0,0,0,0,0,0,
K00111,374,1302,6,416,47,8,236,
K02081,167,330,54,75,33,4,46,
K02906,1355,672,172,200,102,157,173,
K02926,1415,672,250,193,100,477,156,
K02892,540,227,92,50,39,174,56,
K02886,2785,1427,430,282,220,401,281,
K02965,490,323,88,107,46,50,59,
K02890,704,500,116,129,52,210,116,
K02982,1758,1082,170,300,105,313,275,
K02878,849,694,127,165,64,145,184,
K02961,435,309,114,61,38,98,77,
K02874,836,604,224,175,66,203,141,
K02895,784,469,164,137,36,193,121,
K02931,1845,1318,567,258,156,308,248,
K02954,894,656,291,138,72,181,105,
K02994,874,828,249,230,60,158,132,
K02933,1084,855,290,264,82,129,164,
K02881,673,455,167,143,45,101,111,
K02988,1139,810,238,240,107,144,153,
K02907,175,127,30,27,8,25,31,
K02876,778,671,214,191,64,173,134,
K03076,2147,1313,321,402,157,233,301,
K02518,190,240,39,87,14,42,75,
K02952,1652,1374,575,367,139,210,351,
K02948,1072,1124,435,279,97,186,204,
K02986,1955,1835,665,399,162,418,393,
K03040,457,458,169,102,37,71,81,
K06998,163,149,14,30,29,12,29,
K00036,108,88,3,31,6,7,9,
K01057,0,0,0,0,0,0,0,
K00033,394,269,38,94,35,58,63,
K24163,467,673,37,168,73,32,135,
K13985,113,208,13,49,8,8,23,
K03424,41,18,2,8,4,2,3,
K03784,8,9,7,3,2,1,3,
K03924,410,291,52,69,62,22,54,
K09776,98,162,39,66,6,2,13,
K22580,446,39,7,18,49,0,9,
K01826,62,62,15,8,9,2,12,
K17837,234,127,26,26,34,7,14,
K03761,279,198,10,44,29,4,35,
K03088,86,16,0,9,5,1,7,
K18890,5,7,4,4,1,2,0,
K07459,140,60,29,12,8,7,13,
K00215,88,34,1,5,11,7,6,
K08995,0,0,0,0,0,0,0,
K03814,127,74,23,19,19,6,12,
K07396,17,25,5,5,0,0,1,
K06893,14,5,2,0,6,0,5,
K02495,179,222,42,56,21,27,42,
K03294,162,22,7,7,10,3,16,
K03811,134,100,11,20,11,4,14,
K01778,164,151,63,25,16,18,36,
K07082,334,2187,126,519,75,53,423,
K00980,0,0,0,0,0,0,0,
K00598,53,93,16,25,6,15,12,
K01784,260,551,68,119,33,26,99,
K13017,270,503,86,114,35,59,87,
K01595,628,1382,166,222,79,117,241,
K01462,62,13,3,5,2,6,2,
K00382,9,20,1,11,1,0,0,
K06880,167,22,6,6,19,2,4,
K11749,210,125,6,44,19,3,26,
K01069,247,299,13,88,15,14,58,
K03671,0,0,0,0,0,0,0,
K03972,0,0,0,0,0,0,0,
K06915,568,643,201,132,109,58,118,
K02342,1022,2243,474,473,169,162,390,
K01586,380,619,159,133,71,66,78,
K00156,940,1503,51,368,156,92,226,
K06168,663,677,115,179,85,39,143,
K03040,1770,1733,635,466,155,409,375,
K02879,1225,1266,397,303,84,190,242,
K01689,1418,2064,634,378,182,210,368,
K01647,1609,5574,471,957,212,322,895,
K08989,15,6,5,0,3,3,1,
K00797,386,15,5,4,36,6,2,
K07462,151,125,31,36,28,17,23,
K00969,0,0,0,0,0,0,0,
K07387,0,0,0,0,0,0,0,
K03664,232,1009,102,234,63,43,234,
K03286,25055,32489,4012,4312,3024,3404,4937,
K18189,245,305,102,80,15,22,69,
K03269,111,157,12,38,16,15,27,
K06975,0,0,0,0,0,0,0,
K06384,385,591,182,143,82,98,98,
K03924,103,125,12,29,13,11,17,
K07397,0,0,0,0,0,0,0,
K00641,162,22,40,8,13,11,9,
K10764,391,231,49,63,47,69,56,
K00548,488,241,48,76,65,52,40,
K00508,447,1194,51,149,68,75,191,
K00764,289,1145,112,195,28,48,261,
K01735,12,13,2,2,4,0,0,
K06178,529,999,245,179,76,93,204,
K08281,18,136,4,32,1,2,24,
K03809,3,0,0,0,0,0,0,
K00375,21,1,2,1,2,2,1,
K01714,97,4,1,2,7,0,0,
K00088,7,10,2,5,2,1,5,
K03088,295,465,72,93,76,92,74,
K02909,136,140,53,38,15,36,40,
K00800,304,216,11,66,32,13,45,
K01077,32,3,0,3,1,0,1,
K01771,0,0,0,0,0,0,0,
K21572,32,2,0,0,2,0,0,
K21573,273,9,0,0,26,0,1,
K10027,1422,2782,178,639,168,213,554,
K02291,1223,1893,121,485,137,114,360,
K15746,268,532,20,112,29,36,110,
K03098,311,527,26,126,25,53,113,
K00575,145,56,9,20,10,4,10,
K03701,139,846,12,131,35,15,88,
K07404,36,5,1,3,3,0,0,
K03781,177,46,7,9,18,6,7,
K06867,0,0,0,0,0,0,0,
K03584,27,23,5,4,2,6,2,
K09164,129,139,30,23,17,11,23,
K03333,138,69,8,34,15,10,8,
K05593,0,0,0,0,0,0,0,
K00116,245,169,50,38,31,36,34,
K00057,3,0,0,0,0,0,0,
K07118,151,512,6,135,22,11,58,
K03772,109,165,29,42,7,13,26,
K09958,1,1,1,0,0,0,3,
K05794,76,146,6,13,5,1,15,
K00937,287,629,92,241,36,30,114,
K01524,0,0,0,0,0,0,0,
K04043,9891,87355,3020,20097,946,1468,15448,
K06880,240,64,10,30,27,9,15,
K09954,0,0,0,0,0,0,0,
K02551,11,6,3,1,2,1,2,
K01992,288,63,2,27,53,4,7,
K08679,330,702,73,144,58,45,112,
K03791,0,0,0,0,0,0,0,
K11991,32,40,5,9,6,5,6,
K03790,0,0,0,0,0,0,0,
K03525,0,0,0,0,0,0,0,
K01915,2667,1065,708,113,327,622,153,
K13694,123,385,63,112,15,38,67,
K18555,0,0,0,0,0,0,0,
K05515,379,191,31,52,47,21,22,
K03570,38,7,2,2,1,1,4,
K03569,334,169,35,48,28,27,32,
K02492,264,237,61,63,39,32,42,
K03977,261,272,97,55,32,26,26,
K03782,56,91,2,20,7,9,24,
K01176,118,152,25,29,24,24,13,
K00790,495,766,36,165,59,60,134,
K11939,24,5,5,2,0,6,2,
K07507,89,0,0,1,5,1,0,
K15727,359,0,0,0,26,0,0,
K11354,906,3203,491,596,161,167,520,
K00024,51,111,27,21,2,5,18,
K09957,71,43,11,15,5,8,7,
K02014,385,128,60,31,35,59,29,
K00970,10,5,1,2,1,1,3,
K07566,111,152,9,26,9,13,25,
K07491,47,49,6,23,2,9,20,
K01758,0,0,0,0,0,0,0,
K01992,673,670,190,170,67,86,134,
K03790,91,101,37,36,18,8,15,
K03790,242,65,37,33,19,11,27,
K01167,148,222,58,49,16,30,37,
K06974,166,295,63,47,22,35,58,
K03623,51,156,41,37,9,7,29,
K01489,56,7,1,0,7,3,4,
K11904,443,69,9,12,45,11,25,
K03744,0,0,0,0,0,0,0,
K16568,159,84,25,11,10,13,19,
K06894,27,5,1,1,1,0,1,
K13730,0,0,0,0,0,0,0,
K06909,45,36,10,0,6,8,6,
K00558,83,19,5,2,6,1,2,
K07455,107,10,2,2,13,0,0,
K03269,204,376,62,103,24,28,77,
K06188,114,198,7,48,17,21,39,
K06158,404,164,98,41,49,47,34,
K02014,344,53,11,22,24,4,22,
K03545,857,398,223,131,61,124,94,
K07577,140,151,11,51,11,11,31,
K11477,53,0,0,2,4,0,1,
K20968,24,13,2,2,4,1,1,
K22419,31,12,2,1,5,8,0,
K19271,83,25,15,11,6,5,5,
K03724,202,133,6,35,33,4,21,
K08224,214,31,5,14,29,3,12,
K01698,209,293,22,38,12,27,36,
K06861,331,332,74,68,36,26,54,
K05916,98,27,8,1,11,1,1,
K13771,0,0,0,0,0,0,0,
K02014,734,1033,80,223,128,39,170,
K00798,232,515,61,86,44,20,64,
K00949,127,150,68,50,28,8,24,
K01104,252,415,94,76,50,65,71,
K01838,3,3,1,0,1,1,0,
K01480,381,248,91,42,42,46,69,
K10778,227,120,49,21,21,25,8,
K00275,267,163,13,33,26,13,29,
K02014,539,8,0,7,66,2,0,
K01992,200,6,2,1,23,3,2,
K01066,48,25,2,4,6,3,3,
K18954,295,209,10,47,52,20,57,
K10536,23,1,0,3,2,1,0,
K02014,648,26,0,2,60,2,6,
K04487,660,3220,372,459,95,92,565,
K03671,0,0,0,0,0,0,0,
K18697,506,1127,109,219,81,78,217,
K17733,335,356,10,78,43,30,56,
K03502,443,429,33,83,42,54,81,
K01880,186,115,76,35,31,30,16,
K06175,134,20,11,3,15,4,1,
K00254,49,47,0,13,5,3,10,
K07305,201,197,58,53,29,20,35,
K07552,341,21,6,6,54,3,2,
K02477,0,0,0,0,0,0,0,
K01258,378,794,82,134,55,70,158,
K01640,640,2300,283,375,78,84,330,
K01011,169,295,22,63,28,15,34,
K07501,212,1171,55,180,36,19,191,
K06878,100,244,6,59,15,6,57,
K03585,182,238,0,104,28,3,85,
K21573,264,44,9,25,27,3,6,
K21572,0,0,0,0,0,0,0,
K01066,121,5,0,0,8,0,1,
K09808,238,150,54,39,34,22,34,
K01697,206,192,54,34,21,24,29,
K03719,128,70,20,16,10,18,22,
K03709,6,9,2,4,0,1,1,
K01620,140,112,62,33,18,16,25,
K01066,210,10,0,1,21,0,1,
K01243,140,153,71,22,18,22,23,
K22441,158,170,70,38,12,16,33,
K03930,399,516,89,89,56,31,105,
K02014,264,32,1,11,15,0,4,
K01935,72,1,3,1,6,2,0,
K01012,211,1,5,1,23,3,3,
K00833,150,1,1,1,8,4,1,
K03449,28,19,2,8,2,0,1,
K11249,9,2,0,0,1,0,0,
K15726,728,252,8,167,49,20,89,
K15727,0,0,0,0,0,0,0,
K07032,85,36,5,11,7,8,11,
K11065,113,86,20,21,21,11,29,
K05275,272,173,9,37,20,17,21,
K18954,345,685,59,97,25,51,99,
K13985,198,126,75,36,32,27,36,
K06975,0,0,0,0,0,0,0,
K03088,110,103,19,9,20,8,8,
K00131,119,322,34,60,24,15,45,
K03088,0,0,0,0,0,0,0,
K11065,42,55,0,8,8,3,11,
K02108,467,126,40,16,27,55,18,
K02110,559,113,133,56,41,65,37,
K02109,778,156,159,43,39,101,38,
K02113,688,119,127,31,44,100,36,
K02111,2735,632,345,203,126,323,154,
K02115,1013,270,197,64,60,148,52,
K03699,241,322,33,95,16,12,55,
K06891,19,35,4,22,5,1,8,
K00876,220,598,164,85,35,39,112,
K03521,1619,2497,567,387,146,250,364,
K03522,1553,2899,653,478,142,286,432,
K08999,131,85,19,28,10,14,12,
K11537,323,120,18,47,33,17,25,
K08325,1238,3785,113,552,142,173,581,
K03688,494,358,60,95,51,42,68,
K01951,74,229,30,40,12,7,31,
K01945,441,415,110,98,49,43,78,
K00602,984,1879,340,322,147,135,349,
K11175,375,381,153,57,32,69,46,
K01933,166,97,52,15,14,24,23,
K19784,185,246,122,32,25,21,30,
K02968,116,151,25,30,13,11,26,
K01448,225,236,61,39,23,44,47,
K04744,646,128,24,41,50,18,26,
K04771,75,576,50,100,4,17,95,
K09022,0,0,0,0,0,0,0,
K07146,605,966,104,245,56,66,187,
K01934,0,0,0,0,0,0,0,
K03437,34,46,11,8,3,5,3,
K07052,213,253,54,43,20,17,50,
K00850,510,297,90,86,59,33,71,
K00134,315,185,143,64,21,69,31,
K03553,0,0,0,0,0,0,0,
K04079,1506,9411,587,2866,202,261,1890,
K07443,23,10,6,6,1,2,2,
K00809,471,326,160,62,73,43,59,
K01939,964,487,418,100,79,109,97,
K03832,3423,6174,1110,1311,609,538,1696,
K03496,350,789,44,135,53,34,126,
K03497,426,612,44,143,40,31,124,
K00215,277,498,74,115,29,30,84,
K03100,451,692,191,234,49,47,132,
K03286,2363,3554,307,554,375,386,781,
K14136,337,273,18,100,34,38,57,
K16653,295,288,62,101,44,43,59,
K02337,1410,974,83,280,181,92,194,
K10716,57,61,14,5,8,2,2,
K22391,243,113,67,16,12,21,31,
K07164,69,70,42,27,8,18,23,
K01712,122,37,0,11,11,0,7,
K19294,101,63,25,7,23,9,15,
K00573,150,47,13,9,6,34,12,
K17836,124,25,7,8,14,3,5,
K00074,342,314,68,40,50,39,64,
K00820,924,1045,92,383,95,171,213,
K03668,107,204,37,32,13,12,33,
K15383,0,0,0,0,0,0,0,
K03585,117,8,1,2,6,0,2,
K03296,957,80,4,19,140,10,9,
K18139,162,11,3,5,13,0,3,
K07447,61,62,17,17,7,0,7,
K01462,7,3,0,0,0,0,1,
K01835,1792,2500,334,421,214,306,437,
K00979,231,363,76,95,39,52,64,
K00432,256,589,125,94,31,35,82,
K17290,0,0,0,0,0,0,0,
K16568,55,65,14,10,11,3,3,
K11753,402,128,37,42,46,37,38,
K02112,1732,437,115,125,132,200,82,
K01868,598,1070,186,304,56,86,261,
K02520,0,0,0,0,0,0,0,
K01273,0,0,0,0,0,0,0,
K01649,828,517,148,355,64,125,141,
K01703,1022,788,33,496,82,111,225,
K01704,283,244,34,194,14,35,63,
K00052,733,744,74,451,49,83,205,
K00249,470,773,82,156,42,65,111,
K01923,909,894,237,184,76,158,177,
K00784,0,0,0,0,0,0,0,
K01776,0,0,0,0,0,0,0,
K06891,0,0,0,0,0,0,0,
K00763,0,0,0,0,0,0,0,
K02564,0,0,0,0,0,0,0,
K17331,0,0,0,0,0,0,0,
K17330,0,0,0,0,0,0,0,
K17329,0,0,0,0,0,0,0,
K07260,0,0,0,0,0,0,0,
K07778,0,0,0,0,0,0,0,
K00868,0,0,0,0,0,0,0,
K01595,0,0,0,0,0,0,0,
K01151,0,0,0,0,0,0,0,
K01990,0,0,0,0,0,0,0,
K12574,0,0,0,0,0,0,0,
K01714,0,0,0,0,0,0,0,
K00135,0,0,0,0,0,0,0,
K00215,0,0,0,0,0,0,0,
K07263,0,0,0,0,0,0,0,
K00962,0,0,0,0,0,0,0,
K02956,0,0,0,0,0,0,0,
K02109,0,0,0,0,0,0,0,
K02108,0,0,0,0,0,0,0,
K02110,0,0,0,0,0,0,0,
K02851,0,0,0,0,0,0,0,
K07566,0,0,0,0,0,0,0,
K02493,0,0,0,0,0,0,0,
K02835,0,0,0,0,0,0,0,
K03628,0,3,0,0,0,0,0,
K02909,0,0,0,0,0,0,0,
K00872,0,0,0,0,0,0,0,
K01733,0,0,0,0,0,0,0,
K00003,0,0,0,0,0,0,0,
K01463,0,0,0,0,0,0,0,
K00053,0,0,0,0,0,0,0,
K01652,3,9,4,0,7,4,3,
K01653,0,0,0,0,0,0,0,
K01182,0,0,0,0,0,0,0,
K09117,0,0,0,0,0,0,0,
K06994,0,0,0,0,0,0,0,
K20468,0,0,0,0,0,0,0,
K16237,0,0,0,0,0,0,0,
K04063,0,0,0,0,0,0,0,
K13993,0,0,0,0,0,0,0,
K03657,0,0,0,0,0,0,0,
K22479,0,0,0,0,0,0,0,
K09793,0,0,0,0,0,0,0,
K00561,0,0,0,0,0,0,0,
K00392,0,0,0,0,0,0,0,
K00390,0,0,0,0,0,0,0,
K00957,0,0,0,0,0,0,0,
K00956,0,0,0,0,0,0,0,
K04750,0,0,0,0,0,0,0,
K16783,0,0,0,0,0,0,0,
K16784,0,0,0,0,0,0,0,
K00626,0,0,0,0,0,0,0,
K03523,0,0,0,0,0,0,0,
K20074,0,0,0,0,0,0,0,
K14949,0,0,0,0,0,0,0,
K22736,0,0,0,0,0,0,0,
K05799,0,0,0,0,0,0,0,
K03449,0,0,0,0,0,0,0,
K03976,0,0,0,0,0,0,0,
K01011,0,0,0,0,0,0,0,
K02426,0,0,0,0,0,0,0,
K03724,0,0,0,0,0,0,0,
K05522,0,0,0,0,0,0,0,
K03743,0,0,0,0,0,0,0,
K00995,0,0,0,0,0,0,0,
K03466,0,0,0,0,0,0,0,
K05349,0,0,0,0,0,0,0,
K07315,0,0,0,0,0,0,0,
K05349,0,0,0,0,0,0,0,
K00558,0,0,0,0,0,0,0,
K07458,0,0,0,0,0,0,0,
K00382,0,0,0,0,0,0,0,
K09781,0,0,0,0,0,0,0,
K01703,0,0,0,0,0,0,0,
K01704,0,0,0,0,0,0,0,
K07025,0,0,0,0,0,0,0,
K01885,0,0,0,0,0,0,0,
K00375,0,0,0,0,0,0,0,
K01425,0,0,0,0,0,0,0,
K05921,0,0,0,0,0,0,0,
K07148,0,0,0,0,0,0,0,
K23107,0,0,0,0,0,0,0,
K06199,0,0,0,0,0,0,0,
K08717,0,0,0,0,0,0,0,
K06199,0,0,0,0,0,0,0,
K03190,0,0,0,0,0,0,0,
K03189,0,0,0,0,0,0,0,
K01428,0,0,0,0,0,0,0,
K03188,0,0,0,0,0,0,0,
K01429,0,0,0,0,0,0,0,
K01265,0,0,0,0,0,0,0,
K00897,0,0,0,0,0,0,0,
K22390,1,0,0,0,0,0,0,
K03310,0,0,0,0,0,0,0,
K03100,0,0,0,0,0,0,0,
K01183,0,0,0,0,0,0,0,
K07407,0,0,0,0,0,0,0,
K11414,0,0,0,0,0,0,0,
K07131,0,0,0,0,0,0,0,
K06945,0,0,0,0,0,0,0,
K06994,0,0,0,0,0,0,0,
K02003,0,0,0,0,0,0,0,
K16138,0,0,0,0,0,0,0,
K07148,0,0,0,0,0,0,0,
K01644,0,0,0,0,0,0,0,
K18290,0,0,0,0,0,0,0,
K11410,0,0,0,0,0,0,0,
K11263,0,0,0,0,0,0,0,
K01969,0,0,0,0,0,2,0,
K00167,0,0,0,0,0,0,0,
K00166,0,0,0,0,0,0,0,
K01868,0,0,0,0,0,0,0,
K09702,0,0,0,0,0,0,0,
K09957,0,0,0,0,0,0,0,
K21636,0,0,0,0,0,0,0,
K04068,0,0,0,0,0,0,0,
K01186,0,0,0,0,0,0,0,
K04042,0,0,0,0,0,0,0,
K00948,0,0,0,0,0,0,0,
K01990,0,0,0,0,0,0,0,
K15738,0,0,0,0,0,0,0,
K01992,0,0,0,0,0,0,0,
K00919,0,0,0,0,0,0,0,
K02528,0,0,0,0,0,0,0,
K21688,0,0,0,0,0,0,0,
K03767,0,0,0,0,0,0,0,
K19225,0,0,0,0,0,0,0,
K12132,0,0,0,0,0,0,0,
K01664,0,0,0,0,0,0,0,
K00626,0,0,0,0,0,0,0,
K01990,0,0,0,0,0,0,0,
K25706,0,0,0,0,0,0,0,
K01011,0,0,0,0,0,0,0,
K09019,0,0,0,0,0,0,0,
K03789,0,0,0,0,0,0,0,
K14742,0,0,0,0,0,0,0,
K01775,0,0,0,0,0,0,0,
K06925,0,0,0,0,0,0,0,
K06177,0,0,0,0,0,0,0,
K23997,0,0,0,0,0,0,0,
K03710,0,0,0,0,0,0,0,
K09992,0,0,0,0,0,0,0,
K01752,0,0,0,0,0,0,0,
K01246,0,0,0,0,0,0,0,
K09992,0,0,0,0,0,0,0,
K07160,0,0,0,0,0,0,0,
K22441,0,0,0,0,0,0,0,
K09992,0,0,0,0,0,0,0,
K18910,0,0,0,0,0,0,0,
K10441,0,0,0,0,0,0,0,
K09992,0,0,0,0,0,0,0,
K10439,0,0,0,0,0,0,0,
K10440,0,0,0,0,0,0,0,
K10441,0,0,0,0,0,0,0,
K00549,0,0,0,0,0,0,0,
K09992,0,0,0,0,0,0,0,
K01972,0,0,0,0,0,0,0,
K04072,0,0,0,0,0,0,0,
K05342,0,0,0,0,0,0,0,
K01322,0,0,0,0,0,0,0,
K00566,0,0,0,0,0,0,0,
K04487,0,0,0,0,0,0,0,
K03522,0,0,0,0,0,0,0,
K03521,0,0,0,0,0,0,0,
K01214,0,0,0,0,0,0,0,
K07077,0,0,0,0,0,0,0,
K00688,0,0,0,0,0,0,0,
K01443,0,0,0,0,0,0,0,
K07503,0,0,0,0,0,0,0,
K02112,1,0,0,0,0,0,0,
K02114,0,0,0,0,0,0,0,
K02115,6,3,4,0,15,3,1,
K02111,0,0,0,0,0,0,0,
K03704,0,0,0,0,0,0,0,
K03648,0,0,0,0,0,0,0,
K12132,0,0,0,0,0,0,0,
K00697,0,0,0,0,0,0,0,
K02016,0,0,0,0,0,0,0,
K02015,0,0,0,0,0,0,0,
K02013,0,0,0,0,0,0,0,
K06929,0,0,0,0,0,0,0,
K19267,0,0,0,0,0,0,0,
K09807,0,0,0,0,0,0,0,
K06996,0,0,0,0,0,0,0,
K03292,0,0,0,0,0,0,0,
K01634,0,0,0,0,0,0,0,
K18230,0,0,0,0,0,0,0,
K22468,0,0,0,0,0,0,0,
K01519,0,0,0,0,0,0,0,
K00989,0,0,0,0,0,0,0,
K03723,0,0,0,0,0,0,0,
K16568,0,0,0,0,0,0,0,
K13693,0,0,0,0,0,0,0,
K07401,0,0,0,0,0,0,0,
K07304,0,0,0,0,0,0,0,
K01739,0,0,0,0,0,0,0,
K20469,0,0,0,0,0,0,0,
K01754,0,0,0,0,0,0,0,
K02030,0,0,0,0,0,0,0,
K06413,0,0,0,0,0,0,0,
K06999,0,0,0,0,0,0,0,
K07260,0,0,0,0,0,0,0,
K04091,0,0,0,0,0,0,0,
K02030,0,0,0,0,0,0,0,
K02028,0,0,0,0,0,0,0,
K02029,0,0,0,0,1,0,0,
K07315,0,0,0,0,0,0,0,
K14954,0,0,0,0,0,0,0,
K18843,0,0,0,0,0,0,0,
K15034,0,0,0,0,0,0,0,
K21471,0,0,0,0,0,0,0,
K03321,0,0,0,0,0,0,0,
K00433,0,0,0,0,0,0,0,
K00540,0,0,0,0,0,0,0,
K01607,0,0,0,0,0,0,0,
K25227,0,0,0,0,0,0,0,
K07052,0,0,0,0,0,0,0,
K06162,0,0,0,0,0,0,0,
K02044,0,0,0,0,0,0,0,
K02041,0,0,0,0,0,0,0,
K02042,0,0,0,0,0,0,0,
K06221,0,0,0,0,0,0,0,
K03088,0,0,0,0,0,0,0,
K03924,0,0,0,0,0,0,0,
K05888,0,0,0,0,0,0,0,
K23778,0,0,0,0,0,0,0,
K02529,0,0,0,0,0,0,0,
K02027,0,0,0,0,0,0,0,
K00336,0,0,0,0,0,0,0,
K00335,0,0,0,0,0,0,0,
K00334,0,0,0,0,0,0,0,
K00333,0,0,0,0,0,0,0,
K00332,0,0,0,0,0,0,0,
K10112,10,27,2,0,16,5,5,
K03218,0,0,0,0,0,0,0,
K01883,0,0,0,0,0,0,0,
K07006,0,0,0,0,0,0,0,
K03665,0,0,0,0,0,0,0,
K01778,0,0,0,0,0,0,0,
K00564,0,0,0,0,0,0,0,
K00791,0,0,0,0,0,0,0,
K04079,0,0,0,0,0,0,0,
K11611,0,0,0,0,0,0,0,
K08296,0,0,0,0,0,0,0,
K01079,0,0,0,0,0,0,0,
K00975,0,0,0,0,0,0,0,
K16148,0,0,0,0,0,0,0,
K02013,0,0,0,0,0,0,0,
K07340,0,0,0,0,0,0,0,
K01548,0,0,0,0,0,0,0,
K07646,0,0,0,0,0,0,0,
K07667,0,0,0,0,0,0,0,
K09981,0,0,0,0,0,0,0,
K00059,0,0,0,0,0,0,0,
K06877,0,0,0,0,0,0,0,
K08726,0,0,0,0,0,0,0,
K03088,0,0,0,0,0,0,0,
K19337,0,0,0,0,0,0,0,
K18930,0,0,0,0,0,0,0,
K02004,0,0,0,0,0,0,0,
K02003,0,0,0,0,0,0,0,
K18351,0,0,0,0,0,0,0,
K00287,0,0,0,0,0,0,0,
K00560,0,0,0,0,0,0,0,
K10947,0,0,0,0,0,0,0,
K00819,0,0,0,0,0,0,0,
K25141,0,0,0,0,0,0,0,
K25140,0,0,0,0,0,0,0,
K21471,0,0,0,0,0,0,0,
K03709,0,0,0,0,0,0,0,
K08217,0,0,0,0,0,0,0,
K00831,0,0,0,0,0,0,0,
K01809,0,0,0,0,0,0,0,
K06901,0,0,0,0,0,0,0,
K16566,0,0,0,0,0,0,0,
K03704,0,0,0,0,0,0,0,
K10843,0,0,0,0,0,0,0,
K06872,0,0,0,0,0,0,0,
K03969,0,0,0,0,0,0,0,
K06860,0,0,0,0,0,0,0,
K02483,0,0,0,0,0,0,0,
K02484,0,0,0,0,0,0,0,
K14956,0,0,0,0,0,0,0,
K04077,0,0,0,0,0,0,0,
K06133,0,0,0,0,0,0,0,
K02004,0,0,0,0,0,0,0,
K00826,0,0,0,0,0,0,0,
K02863,0,0,0,0,0,0,0,
